id,korean,romanization,english,partOfSpeech,topikLevel,category,labels,lessons,sources,primarySource,sourceGroup,sourceType
kv1541,단지,dan-ji,"simple, merely",adverb,3,verbs-actions,verbs-actions,,topik-core,topik-core,topik-extra,topik
kv1542,무용,mu-yong,"dancing, a dance",noun,3,hobbies-sports,hobbies-sports,,topik-core,topik-core,topik-extra,topik
kv1543,불리다,bul-ri-da,to be called,verb,3,communication-media,communication-media|descriptions-qualities,,topik-core,topik-core,topik-extra,topik
kv1544,싸움,ssa-um,a fight,noun,3,general-core,general-core,,topik-core,topik-core,topik-extra,topik
kv1545,자꾸,ja-ggu,"constantly, repeatedly",adverb,3,verbs-actions,verbs-actions,,topik-core,topik-core,topik-extra,topik
kv1546,차리다,cha-ri-da,"to make ready, prepare",verb,3,communication-media,communication-media|daily-life-actions,,topik-core,topik-core,topik-extra,topik
kv1547,해외,hae-oi,"abroad, foreign countries",noun,3,transport-directions,transport-directions,,topik-core,topik-core,topik-extra,topik
kv1548,그리,geu-ri,"so or to that extent, so much as",adverb,3,clothing-appearance,clothing-appearance,bab20,bab20|topik-core,bab20,bab,workbook+topik
kv1549,뜨다,ddeu-da,to open [one`s eyes],verb,3,body-health,body-health|daily-life-actions,,topik-core,topik-core,topik-extra,topik
kv1550,미소,mi-so,smile,noun,3,general-core,general-core,,topik-core,topik-core,topik-extra,topik
kv1551,의미하다,eui-mi-ha-da,"to mean, signify",verb,3,verbs-actions,verbs-actions,,topik-core,topik-core,topik-extra,topik
kv1552,체육,che-yuk,physical education,noun,3,animals-nature,animals-nature,,topik-core,topik-core,topik-extra,topik
kv1553,땀,ddam,"perspiration, sudor, sweat, transpiration",noun,3,general-core,general-core,,topik-core,topik-core,topik-extra,topik
kv1554,잘되다,jal-doi-da,to turn out well,verb,3,verbs-actions,verbs-actions,,topik-core,topik-core,topik-extra,topik
kv1555,쌓이다,ssah-i-da,to be piled/heaped up,verb,3,descriptions-qualities,descriptions-qualities,,topik-core,topik-core,topik-extra,topik
kv1556,이익,i-ik,profit,noun,3,general-core,general-core,,topik-core,topik-core,topik-extra,topik
kv1557,쥐다,jui-da,"to hold, seize",verb,3,verbs-actions,verbs-actions,,topik-core,topik-core,topik-extra,topik
kv1558,게다가,ge-da-ga,in addition,adverb,3,verbs-actions,verbs-actions,,topik-core,topik-core,topik-extra,topik
kv1559,끓이다,ggeulh-i-da,to boil or heat or make hot,verb,3,verbs-actions,verbs-actions,,topik-core,topik-core,topik-extra,topik
kv1560,논문,non-mun,"dissertations , an academic paper",noun,3,general-core,general-core,,topik-core,topik-core,topik-extra,topik
kv1561,멈추다,meom-chu-da,to stop,verb,3,verbs-actions,verbs-actions,,topik-core,topik-core,topik-extra,topik
kv1562,사용되다,sa-yong-doi-da,"to be used, be employed",verb,3,descriptions-qualities,descriptions-qualities,,topik-core,topik-core,topik-extra,topik
kv1563,오랫동안,o-raes-dong-an,for a long time,noun,3,time-calendar,time-calendar|descriptions-qualities,,topik-core,topik-core,topik-extra,topik
kv1564,찾아가다,chaj-a-ga-da,to go to a place to meet somebody,verb,3,travel-movement,travel-movement,,test-intermediate-reading-1|topik-core,test-intermediate-reading-1,topik-test,topik
kv1565,늘다,neul-da,"to increase, gain",verb,3,verbs-actions,verbs-actions,,test-intermediate-1|test-level-2-practice|topik-core,test-intermediate-1,topik-test,topik
kv1566,양,yang,"quantity, volume",noun,3,general-core,general-core,,topik-core,topik-core,topik-extra,topik
kv1567,진짜,jin-jja,"real, authentic",adverb,3,verbs-actions,verbs-actions,,topik-core,topik-core,topik-extra,topik
kv1568,공기,gong-gi,air,noun,3,general-core,general-core,,topik-core,topik-core,topik-extra,topik
kv1569,닿다,dah-da,"to reach, get to",verb,3,verbs-actions,verbs-actions,,topik-core,topik-core,topik-extra,topik
kv1570,속하다,sok-ha-da,"to belong to, be affiliated with",verb,3,descriptions-qualities,descriptions-qualities,,topik-core,topik-core,topik-extra,topik
kv1571,올림픽,ol-rim-pik,Olympics,proper noun,3,general-core,general-core,,topik-core,topik-core,topik-extra,topik
kv1572,이외,i-oi,"except, apart from",noun,3,general-core,general-core,,topik-core,topik-core,topik-extra,topik
kv1573,제공하다,je-gong-ha-da,to provide / offer,verb,3,verbs-actions,verbs-actions,,topik-core,topik-core,topik-extra,topik
kv1574,기대,gi-dae,expectation / anticipation,noun,3,general-core,general-core,,topik-core,topik-core,topik-extra,topik
kv1575,식물,sik-mul,plant,noun,3,animals-nature,animals-nature,,topik-core,topik-core,topik-extra,topik
kv1576,옛,yes,"old, ancient",determiner,3,questions-pronouns,questions-pronouns,,topik-core,topik-core,topik-extra,topik
kv1577,적어도,jeok-eo-do,at the least,adverb,3,verbs-actions,verbs-actions,,topik-core,topik-core,topik-extra,topik
kv1578,편하다,pyeon-ha-da,to be comfortable / convenient,adjective,3,descriptions-qualities,descriptions-qualities,,topik-core,topik-core,topik-extra,topik
kv1579,어려움,eo-ryeo-um,difficulty / hardship,noun,3,transport-directions,transport-directions|descriptions-qualities,,topik-core,topik-core,topik-extra,topik
kv1580,분명히,bun-myeong-hi,obviously,adverb,3,verbs-actions,verbs-actions,,topik-core,topik-core,topik-extra,topik
kv1581,아무것,a-mu-geos,anything,noun,3,general-core,general-core,,topik-core,topik-core,topik-extra,topik
kv1582,온,on,"all, whole, entire",determiner,3,questions-pronouns,questions-pronouns,,test-intermediate-1|test-level-2-mock|test-level-2-practice|test-intermediate-advanced-2|test-intermediate-reading-3|test-intermediate-reading-1|test-topik-ii-level-3-practice-2|topik-core,test-intermediate-1,topik-test,topik
kv1583,젖다,jeoj-da,"to be wet, soaked",verb,3,descriptions-qualities,descriptions-qualities,,topik-core,topik-core,topik-extra,topik
kv1584,최대,choi-dae,"the greatest, the largest",noun,3,school-study,school-study,,topik-core,topik-core,topik-extra,topik
kv1585,평소,pyeong-so,"ordinary times, ordinarily",noun,3,time-calendar,time-calendar,,topik-core,topik-core,topik-extra,topik
kv1586,농사,nong-sa,farming,noun,3,descriptions-qualities,descriptions-qualities,,topik-core,topik-core,topik-extra,topik
kv1587,더구나,deo-gu-na,moreover / besides,adverb,3,verbs-actions,verbs-actions,,topik-core,topik-core,topik-extra,topik
kv1588,어둠,eo-dum,darkness,noun,3,general-core,general-core,,topik-core,topik-core,topik-extra,topik
kv1589,주택,ju-taek,a house,noun,3,places-buildings,places-buildings|home-household,,topik-core,topik-core,topik-extra,topik
kv1590,고장,go-jang,a district or producing area,noun,3,general-core,general-core,,test-topik-ii-level-3-practice-2|topik-core,test-topik-ii-level-3-practice-2,topik-test,topik
kv1591,관련하다,goan-ryeon-ha-da,to be related to or connected to,verb,3,time-calendar,time-calendar|descriptions-qualities,,topik-core,topik-core,topik-extra,topik
kv1592,밀다,mil-da,"to push, shove",verb,3,verbs-actions,verbs-actions,,topik-core,topik-core,topik-extra,topik
kv1593,음,eum,"sound you make to express doubt, worry",interjection,3,general-core,general-core,,topik-core,topik-core,topik-extra,topik
kv1594,고려하다,go-ryeo-ha-da,to regard or respect,verb,3,verbs-actions,verbs-actions,,topik-core,topik-core,topik-extra,topik
kv1595,농촌,nong-chon,a farm village,noun,3,descriptions-qualities,descriptions-qualities,,topik-core,topik-core,topik-extra,topik
kv1596,올라오다,ol-ra-o-da,to come up,verb,3,travel-movement,travel-movement,,topik-core,topik-core,topik-extra,topik
kv1597,챙기다,chaeng-gi-da,"to gather, collect, assemble your stuff; to amass",verb,3,verbs-actions,verbs-actions,,topik-core,topik-core,topik-extra,topik
kv1598,고르다,go-reu-da,to choose or select,verb,3,daily-life-actions,daily-life-actions,,test-level-1-2-practice|test-reading-skills-set|test-reading-20|test-intermediate-reading-1|test-topik-ii-level-3-practice-2|topik-core,test-level-1-2-practice,topik-test,topik
kv1599,벌어지다,beol-eo-ji-da,"to get serious, enlarge",verb,3,verbs-actions,verbs-actions,,topik-core,topik-core,topik-extra,topik
kv1600,미안합니다,mi-an-hap-ni-da,Sorry,expression,2,greetings-politeness,greetings-politeness,,topik1-vocab|test-level-1-2-practice,topik1-vocab,topik-vocab,topik
kv1601,맞아요,maj-a-yo,That's right,expression,2,general-core,general-core,,topik1-vocab,topik1-vocab,topik-vocab,topik
kv1602,아니에요,a-ni-e-yo,It's not,expression,2,general-core,general-core,,topik1-vocab,topik1-vocab,topik-vocab,topik
kv1603,처음 뵙겠습니다,cheo-eum boip-gess-seup-ni-da,Nice to meet you,expression,2,greetings-politeness,greetings-politeness,,topik1-vocab,topik1-vocab,topik-vocab,topik
kv1604,반갑습니다,ban-gap-seup-ni-da,Nice to meet you,expression,2,greetings-politeness,greetings-politeness,,topik1-vocab,topik1-vocab,topik-vocab,topik
kv1605,성,seong,Family name,noun,2,family-relationships,family-relationships|communication-media,,topik1-vocab,topik1-vocab,topik-vocab,topik
kv1606,국적,guk-jeok,Nationality,noun,2,general-core,general-core,,topik1-vocab,topik1-vocab,topik-vocab,topik
kv1607,카페,ka-pe,Café,noun,2,places-buildings,places-buildings,,topik1-vocab,topik1-vocab,topik-vocab,topik
kv1608,현금,hyeon-geum,Cash,noun,2,shopping-money,shopping-money,,topik1-vocab|test-level-2-mock,topik1-vocab,topik-vocab,topik
kv1609,초록색,cho-rok-saek,Green,noun,2,descriptions-qualities,descriptions-qualities,,topik1-vocab,topik1-vocab,topik-vocab,topik
kv1610,느리다,neu-ri-da,Slow,adjective,2,descriptions-qualities,descriptions-qualities,,topik1-vocab,topik1-vocab,topik-vocab,topik
kv1611,행복하다,haeng-bok-ha-da,Happy,adjective,2,feelings-emotions,feelings-emotions,,topik-core,topik-core,topik-extra,topik
kv1612,어떻게,eo-ddeoh-ge,How,adverb,2,questions-pronouns,questions-pronouns,bab20,topik1-vocab|bab20|test-reading-20,topik1-vocab,topik-vocab,workbook+topik
kv1613,습관,seup-goan,habit,noun,3,general-core,general-core,,topik2-level3-vocab|topik2-level4-vocab|test-intermediate-advanced-2,topik2-level3-vocab,topik-vocab,topik
kv1614,해결,hae-gyeol,solution,noun,3,general-core,general-core,,topik2-level3-vocab|topik2-level4-vocab,topik2-level3-vocab,topik-vocab,topik
kv1615,실수,sil-su,mistake,noun,3,feelings-emotions,feelings-emotions,,topik2-level3-vocab,topik2-level3-vocab,topik-vocab,topik
kv1616,성적,seong-jeok,grade,noun,3,school-study,school-study,,topik2-level3-vocab|topik2-level4-vocab,topik2-level3-vocab,topik-vocab,topik
kv1617,장학금,jang-hak-geum,scholarship,noun,3,school-study,school-study,,topik2-level3-vocab,topik2-level3-vocab,topik-vocab,topik
kv1618,월급,ueol-geup,salary,noun,3,shopping-money,shopping-money,,topik2-level3-vocab|topik2-level4-vocab,topik2-level3-vocab,topik-vocab,topik
kv1619,출근,chul-geun,go to work,noun,3,general-core,general-core,,topik2-level3-vocab|test-topik-ii-level-3-practice-2,topik2-level3-vocab,topik-vocab,topik
kv1620,퇴근,toi-geun,leave work,noun,3,general-core,general-core,,topik2-level3-vocab,topik2-level3-vocab,topik-vocab,topik
kv1621,이사,i-sa,move,noun,3,general-core,general-core,,topik2-level3-vocab,topik2-level3-vocab,topik-vocab,topik
kv1622,신청하다,sin-cheong-ha-da,to apply,verb,3,verbs-actions,verbs-actions,,topik2-level3-vocab|test-intermediate-advanced-2,topik2-level3-vocab,topik-vocab,topik
kv1623,참석하다,cham-seok-ha-da,to attend,verb,3,verbs-actions,verbs-actions,,topik2-level3-vocab|test-intermediate-advanced-2,topik2-level3-vocab,topik-vocab,topik
kv1624,증가하다,jeung-ga-ha-da,to increase,verb,3,verbs-actions,verbs-actions,,topik2-level3-vocab|topik2-level4-vocab|topik2-level5-vocab,topik2-level3-vocab,topik-vocab,topik
kv1625,감소하다,gam-so-ha-da,to decrease,verb,3,verbs-actions,verbs-actions,,topik2-level3-vocab|topik2-level4-vocab|topik2-level5-vocab,topik2-level3-vocab,topik-vocab,topik
kv1626,성공하다,seong-gong-ha-da,to succeed,verb,3,verbs-actions,verbs-actions,,topik2-level3-vocab,topik2-level3-vocab,topik-vocab,topik
kv1627,용돈,yong-don,allowance / pocket money,noun,2,shopping-money,shopping-money,bab20,bab20,bab20,bab,workbook
kv1628,쌀국수,ssal-guk-su,rice noodles / pho,noun,2,food-drink,food-drink,bab20,bab20,bab20,bab,workbook
kv1629,설거지하다,seol-geo-ji-ha-da,to wash the dishes,verb,2,home-household,home-household|daily-life-actions,bab20,bab20,bab20,bab,workbook
kv1630,팝콘,pap-kon,popcorn,noun,2,food-drink,food-drink,bab20,bab20,bab20,bab,workbook
kv1631,사장님,sa-jang-nim,business owner / boss (honorific),noun,2,people-occupations,people-occupations|greetings-politeness,bab20,bab20,bab20,bab,workbook
kv1632,어학당,eo-hak-dang,language institute,noun,2,school-study,school-study|places-buildings,bab20,bab20,bab20,bab,workbook
kv1633,세계 여행,se-gye yeo-haeng,world travel / trip around the world,noun phrase,2,travel-movement,travel-movement,bab20,bab20,bab20,bab,workbook
kv1634,여비,yeo-bi,travel expenses,noun,2,travel-movement,travel-movement|shopping-money,bab20,bab20,bab20,bab,workbook
kv1635,고향 친구,go-hyang chin-gu,friend from one’s hometown,noun phrase,2,family-relationships,family-relationships,bab20,bab20,bab20,bab,workbook
kv1636,베트남 음악,be-teu-nam eum-ak,Vietnamese music,noun phrase,2,countries-languages,countries-languages|hobbies-sports,bab20,bab20,bab20,bab,workbook
kv1637,한 통,han tong,one carton / container,counter phrase,2,numbers-counters,numbers-counters,bab20,bab20,bab20,bab,workbook
kv1638,춤을 추다,chum-eul chu-da,to dance,phrase,2,hobbies-sports,hobbies-sports,bab20,bab20,bab20,bab,workbook
kv1639,고추장,go-chu-jang,gochujang / red chili paste,noun,2,food-drink,food-drink,bab20,bab20,bab20,bab,workbook
kv1640,양파,yang-pa,onion,noun,2,food-drink,food-drink,bab20,bab20,bab20,bab,workbook
kv1641,어묵,eo-muk,fish cake,noun,2,food-drink,food-drink,bab20,bab20,bab20,bab,workbook
kv1642,고추가루,go-chu-ga-ru,chili powder (source spelling; standard: 고춧가루),noun,2,food-drink,food-drink,bab20,bab20,bab20,bab,workbook
kv1643,양배추,yang-bae-chu,cabbage,noun,2,food-drink,food-drink,bab20,bab20,bab20,bab,workbook
kv1644,수영복,su-yeong-bok,swimsuit,noun,2,clothing-appearance,clothing-appearance|hobbies-sports,bab20,bab20,bab20,bab,workbook
kv1645,수영 모자,su-yeong mo-ja,swimming cap,noun phrase,2,clothing-appearance,clothing-appearance|hobbies-sports,bab20,bab20,bab20,bab,workbook
kv1646,물안경,mul-an-gyeong,swimming goggles,noun,2,clothing-appearance,clothing-appearance|hobbies-sports,bab20,bab20,bab20,bab,workbook
kv1647,떡볶이 떡,ddeok-bokk-i ddeok,tteokbokki rice cakes,noun phrase,2,food-drink,food-drink,bab20,bab20,bab20,bab,workbook
kv1648,한가하다,han-ga-ha-da,to be free / not busy,adjective,2,descriptions-qualities,descriptions-qualities,,test-topik-ii-level-3-practice-2,test-topik-ii-level-3-practice-2,topik-test,topik
kv1649,긴장하다,gin-jang-ha-da,to be nervous / tense,verb,2,feelings-emotions,feelings-emotions,,topik-core,topik-core,topik-extra,topik
kv1650,가져가다,ga-jyeo-ga-da,to take / bring along,verb,2,daily-life-actions,daily-life-actions|travel-movement,,test-level-1-2-practice|test-level-2-mock|test-level-2-practice|test-intermediate-advanced-2|test-intermediate-reading-3|test-topik-ii-level-3-practice-2,test-level-1-2-practice,topik-test,topik
kv1651,출발시키다,chul-bal-si-ki-da,to make something depart / dispatch,verb,3,travel-movement,travel-movement,,test-topik-ii-level-3-practice-2,test-topik-ii-level-3-practice-2,topik-test,topik
kv1652,좋아지다,joh-a-ji-da,to become better / improve,verb,2,descriptions-qualities,descriptions-qualities,,test-intermediate-advanced-2|test-intermediate-reading-3,test-intermediate-advanced-2,topik-test,topik
kv1653,늦잠,neuj-jam,oversleeping / sleeping late,noun,2,daily-life-actions,daily-life-actions|time-calendar,,test-topik-ii-level-3-practice-2,test-topik-ii-level-3-practice-2,topik-test,topik
kv1654,반납하다,ban-nap-ha-da,to return an item,verb,2,daily-life-actions,daily-life-actions|school-study,,topik-core,topik-core,topik-extra,topik
kv1655,휴관,hyu-goan,closure of a public facility,noun,2,places-buildings,places-buildings|time-calendar,,test-intermediate-reading-1|test-topik-ii-level-3-practice-2,test-intermediate-reading-1,topik-test,topik
